NAME,CATEGORY,CODE,UNIT COST,SELLING PRICE,QTY,UNIT,REORDER_LEVEL,SUPPLIER,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18
FUEL INJECTOR HOSE MTR CLICK125 V1 V2,FUEL SYSTEM,NLS,₱180.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR HOSE MTR MIOI125/M3,FUEL SYSTEM,NLS,₱180.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR PIPE HOLDER BEATFI V1,FUEL SYSTEM,JS,₱90.00,₱200.00,3,PC,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR PITSBIKE YAMAHA 6HOLES 130CC,FUEL SYSTEM,ZFS,₱650.00,"₱1,300.00",1,PC,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR SPD BEATFI/XRM125FI,FUEL SYSTEM,MMS,₱440.00,₱850.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR SPD CLICK125I,FUEL SYSTEM,MMS,₱440.00,₱850.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR SPD MIOI125/M3 6H-150CC,FUEL SYSTEM,MMS,₱440.00,₱850.00,1,PC,0,NA,,,,,,,,,,,,,,,,
FUEL INJECTOR SPEEDTHAI RAIDERI FI,FUEL SYSTEM,MMS,₱440.00,₱900.00,2,PC,0,NA,,,,,,,,,,,,,,,,
FUEL TANK CAP XRM,FUEL SYSTEM,VS,₱70.00,₱180.00,12,PC,0,NA,,,,,,,,,,,,,,,,
GASKET ALL,ENGINE,ZB,₱62.00,₱120.00,43,PC,0,NA,,,,,,,,,,,,,,,,
GEAR OIL PRO-HONDA,LUBE&FLUIDS,ZS,₱60.00,₱95.00,42,PC,0,NA,,,,,,,,,,,,,,,,
GEAR OIL YAMALUBE,LUBE&FLUIDS,ZS,₱60.00,₱95.00,75,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL CT100,CVT/TRANSMISSION,JF,₱95.00,₱180.00,1,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL RUSI,CVT/TRANSMISSION,NNS,₱110.00,₱250.00,3,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL SHOGUN,CVT/TRANSMISSION,JF,₱95.00,₱180.00,1,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL SMASH110/RAIDER,CVT/TRANSMISSION,NNS,₱110.00,₱250.00,9,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL TMX,CVT/TRANSMISSION,JF,₱95.00,₱180.00,1,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL TMX155,CVT/TRANSMISSION,NNS,₱110.00,₱250.00,3,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL W100/125/KRY,CVT/TRANSMISSION,NNS,₱110.00,₱250.00,11,PC,0,NA,,,,,,,,,,,,,,,,
GEAR PEDAL XRM110,CVT/TRANSMISSION,NNS,₱110.00,₱250.00,9,PC,0,NA,,,,,,,,,,,,,,,,
GREASE HI-TEMP GETSUN,LUBE&FLUIDS,Z,₱6.00,₱30.00,17,PC,0,NA,,,,,,,,,,,,,,,,
GREASE HI-TEMP KOBY,LUBE&FLUIDS,NS,₱10.00,₱30.00,30,PC,0,NA,,,,,,,,,,,,,,,,
GREASE ORD,LUBE&FLUIDS,F,₱5.00,₱20.00,36,PC,0,NA,,,,,,,,,,,,,,,,
HAND GLOVES FULL XXL,ACCESSORIES,NVS,₱170.00,₱280.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HAND GLOVES HALF XL,ACCESSORIES,NZS,₱160.00,₱280.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE BAR BAJAJ/CT100,CHASSIS,NFS,₱150.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE BAR EXT YAMAKOTO,ACCESSORIES,JS,₱90.00,₱190.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE BAR PROTAPER TMX GOLD,CHASSIS,BJS,₱290.00,₱490.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE BAR PROTAPER TMX PRPL,CHASSIS,BJS,₱290.00,₱420.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE BAR TMX,CHASSIS,NFS,₱150.00,₱390.00,3,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP DAYTONA,ACCESSORIES,BBS,₱220.00,₱380.00,1,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP DOMINO,ACCESSORIES,LS,₱80.00,₱180.00,2,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP JRP,ACCESSORIES,LF,₱85.00,₱180.00,9,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP JRP ORIG,ACCESSORIES,NZS,₱160.00,₱300.00,6,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP PLAYLIFE,ACCESSORIES,FF,₱55.00,₱150.00,20,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP PROTAPER,ACCESSORIES,ZF,₱65.00,₱150.00,19,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP RCB,ACCESSORIES,BBN,₱221.00,₱380.00,3,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP SMOK,ACCESSORIES,BFF,₱255.00,₱430.00,6,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE GRIP SMOK STREET,ACCESSORIES,NNV,₱117.00,₱250.00,1,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER AEROMOTIVE MIO,ACCESSORIES,BNS,₱210.00,₱380.00,3,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER MTR CLICK125/BEATFI,ACCESSORIES,BFS,₱250.00,₱450.00,9,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER MTR MIO I125,ACCESSORIES,BMS,₱240.00,₱350.00,9,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER MTR RAIDER150,ACCESSORIES,BFS,₱250.00,₱450.00,7,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER MTR SNIPER150,ACCESSORIES,BFS,₱250.00,₱450.00,5,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER MTR XRM,ACCESSORIES,NBF,₱125.00,₱250.00,10,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER SHARKKING NMAX,ACCESSORIES,BBS,₱220.00,₱450.00,5,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER SOKOYO AEROX155,ACCESSORIES,BBS,₱220.00,₱450.00,2,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER W/ MIRROR HOLDER UNIV LH,BRAKE,JS,₱90.00,₱200.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER W/ MIRROR HOLDER UNIV RH,BRAKE,JS,₱90.00,₱200.00,15,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE LEVER YAMAKOTO C100/W100 RH,ACCESSORIES,MS,₱40.00,₱100.00,15,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH CARBON TYPE AEROX LH,SWITCHES,NVF,₱175.00,₱450.00,10,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH CARBON TYPE AEROX RH,SWITCHES,NVF,₱175.00,₱450.00,10,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH CARBON TYPE MIO LH,SWITCHES,NSC,₱100.00,₱280.00,9,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH CARBON TYPE MIO RH,SWITCHES,NSC,₱100.00,₱180.00,9,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO AEROX155 LH,SWITCHES,NZS,₱160.00,₱380.00,6,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO AEROX155 RH,SWITCHES,NZS,₱160.00,₱380.00,7,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO CLICK LH,SWITCHES,QBS,₱320.00,₱550.00,14,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO MIO LH,SWITCHES,JF,₱95.00,₱250.00,11,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO MIO LH,SWITCHES,NSC,₱100.00,₱250.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO MIO RH,SWITCHES,JF,₱95.00,₱180.00,11,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO MIO RH,SWITCHES,FS,₱50.00,₱150.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO RUSI125 LH/RH,SWITCHES,NNF,₱115.00,₱250.00,13,SET,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO XRM110 LH,SWITCHES,LF,₱85.00,₱250.00,7,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH DOMINO XRM110 RH,SWITCHES,LF,₱85.00,₱150.00,9,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH MIO LH,SWITCHES,NBF,₱125.00,₱250.00,10,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH MIO RH,SWITCHES,LF,₱85.00,₱150.00,9,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH TMX125 ALPHA LH,SWITCHES,NMS,₱140.00,₱300.00,10,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH TMX125 ALPHA RH,SWITCHES,NMS,₱140.00,₱300.00,10,PC,0,NA,,,,,,,,,,,,,,,,
HANDLE SWITCH TMX155,SWITCHES,BLS,₱280.00,₱650.00,10,SET,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY BAJAJ/CT100 BLK,LIGHTS,MFS,₱450.00,₱750.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY BAJAJ/CT100 RED,LIGHTS,MFS,₱450.00,₱750.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY BARAKO,LIGHTS,BBS,₱220.00,₱450.00,3,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY MIOI125,LIGHTS,NBNS,"₱1,210.00","₱1,950.00",1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY RAIDER150 BLK,LIGHTS,MBS,₱420.00,₱700.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY RAIDER150 BLU,LIGHTS,MBS,₱420.00,₱700.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY RAIDER150 RED,LIGHTS,MBS,₱420.00,₱700.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY SHARKKING TMX125,LIGHTS,BBS,₱220.00,₱380.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY TMX155,LIGHTS,NLF,₱185.00,₱350.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY WAVE100,LIGHTS,BMS,₱240.00,₱480.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY XRM125/RS125 BLK,LIGHTS,QQS,₱330.00,₱550.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY XRMTRINITY NEW BLK,LIGHTS,QBS,₱320.00,₱550.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY XRMTRINITY NEW BLU,LIGHTS,QBS,₱320.00,₱550.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY XRMTRINITY NEW RED,LIGHTS,QBS,₱320.00,₱550.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ASSY XRMTRINITY NEW YEL,LIGHTS,QBS,₱320.00,₱550.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT AUTO LAMP B35 ORD,LIGHTS,NF,₱15.00,₱50.00,17,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT BRACKET KRX,ACCESSORIES,FF,₱55.00,₱150.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT COWLING ONLY XRM125 OLD RED,FAIRINGS,BFS,₱250.00,₱300.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT GLOBAL H4 ORD,LIGHTS,BF,₱25.00,₱80.00,46,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT LED GLOBAL T10,LIGHTS,ZF,₱65.00,₱150.00,5,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT LED GLOBAL T15,LIGHTS,ZF,₱65.00,₱180.00,27,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT LED OSRAM T19,LIGHTS,BLS,₱280.00,₱400.00,8,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT LED PHILIPS HS1,LIGHTS,QQS,₱330.00,₱500.00,5,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT LED PHILIPS M5,LIGHTS,BZS,₱260.00,₱395.00,8,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT LED SMOK DUAL CONTACT,LIGHTS,BNF,₱215.00,₱395.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT ONLY XRM,LIGHTS,QBS,₱320.00,₱300.00,8,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT RS100,LIGHTS,BQX,23X,₱480.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT SMASH115,LIGHTS,BLS,₱280.00,₱550.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEADLIGHT UNIVERSAL BLACK/YELLOW,LIGHTS,QQS,₱330.00,₱550.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HEAT GUARD MIO,ACCESSORIES,BJS,₱290.00,₱490.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HELMET HALF FACE RXR BLACK,ACCESSORIES,FJS,₱590.00,₱890.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HELMET HALF FACE RXR RED,ACCESSORIES,FJS,₱590.00,₱890.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HELMET SKULL JNH MINT GREEN,ACCESSORIES,BBS,₱220.00,₱350.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HELMET SKULL JNH PINK,ACCESSORIES,BBS,₱220.00,₱350.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HELMET SKULL JNH RED,ACCESSORIES,BBS,₱220.00,₱350.00,1,PC,0,NA,,,,,,,,,,,,,,,,
HI-TENSION CORD TWIN CORE SPLITFIRE,ELECTRICAL,JS,₱90.00,₱250.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HONEYWHEEL SWITCH MTR R150/RUSI/XRM,SWITCHES,BFS,₱250.00,₱480.00,10,PC,0,NA,,,,,,,,,,,,,,,,
HORN BOSCH EC12-C STRIDER SNAIL DUAL,ACCESSORIES,MBS,₱420.00,₱750.00,5,PC,0,NA,,,,,,,,,,,,,,,,
HORN GLOBAL GB193 DISC DUAL,ACCESSORIES,NFS,₱150.00,₱300.00,7,PC,0,NA,,,,,,,,,,,,,,,,
HORN GLOBAL GB198 DISC SINGLE BIG,ACCESSORIES,ZF,₱65.00,₱150.00,19,PC,0,NA,,,,,,,,,,,,,,,,
HORN GLOBAL GB199 DISC SINGLE SML,ACCESSORIES,QL,₱38.00,₱80.00,13,PC,0,NA,,,,,,,,,,,,,,,,
HORN GLOBAL GB354 SNAIL DUAL,ACCESSORIES,BFS,₱250.00,₱480.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HORN MTR SNAIL DUAL,ACCESSORIES,NLS,₱180.00,₱380.00,2,PC,0,NA,,,,,,,,,,,,,,,,
HORN PIAA SNAIL DUAL,ACCESSORIES,QFS,₱350.00,₱700.00,9,PC,0,HD,,,,,,,,,,,,,,,,
HORN RELAY GLOBAL NO SOCKET,ELECTRICAL,QS,₱30.00,₱60.00,48,PC,0,NA,,,,,,,,,,,,,,,,
HORN RELAY W/ SOCKET GLOBAL,ELECTRICAL,ZS,₱60.00,₱150.00,12,SET,0,NA,,,,,,,,,,,,,,,,
IDLE SPEED CONTROL IACV MANUAL TTGR AEROX155 BLU,FUEL SYSTEM,BSC,₱200.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
IDLE SPEED CONTROL IACV MANUAL TTGR AEROX155 RED,FUEL SYSTEM,BSC,₱200.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
IDLE SPEED CONTROL IACV MANUAL TTGR AEROX155 SLV,FUEL SYSTEM,BSC,₱200.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
IDLE SPEED CONTROL IACV MANUAL TTGR CLICK125/150 BLU,FUEL SYSTEM,BSC,₱200.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
IDLE SPEED CONTROL IACV MANUAL TTGR CLICK125/150 RED,FUEL SYSTEM,BSC,₱200.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
IDLE SPEED CONTROL NMAX,FUEL SYSTEM,BBS,₱220.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
IGNITION COIL SAIYAN AEROX,IGNITION,BMS,₱240.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
IGNITION COIL SAIYAN FI UNIVERSAL,IGNITION,BSC,₱200.00,₱350.00,2,PC,0,NA,,,,,,,,,,,,,,,,
IGNITION COIL SAIYAN MIO125 M3,IGNITION,BSC,₱200.00,₱350.00,1,PC,0,NA,,,,,,,,,,,,,,,,
IGNITION COIL SAIYAN NMAX,IGNITION,BMS,₱240.00,₱450.00,2,PC,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SET JIANXING RUSITC150,IGNITION,BLS,₱280.00,₱480.00,1,SET,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SET L-TEOUS SMASH110,IGNITION,QSC,₱300.00,₱550.00,3,SET,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SET MRTR BEAT,IGNITION,BFS,₱250.00,₱480.00,6,SET,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SET MRTR MIOI125/M3,IGNITION,QBS,₱320.00,₱650.00,2,SET,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SET MRTR R150CARB,IGNITION,BFS,₱250.00,₱480.00,2,SET,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SET MRTR SMASH115/SKYDRIVE,IGNITION,BFS,₱250.00,₱480.00,5,SET,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SET MRTR XRM110,IGNITION,NLS,₱180.00,₱350.00,4,SET,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SINGLE MRTR RUSI125,IGNITION,NMS,₱140.00,₱300.00,2,PC,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SINGLE MRTR TMX155,IGNITION,VS,₱70.00,₱180.00,4,PC,0,NA,,,,,,,,,,,,,,,,
IGNITION SWITCH SINGLE MRTR XRM110,IGNITION,JS,₱90.00,₱200.00,2,PC,0,NA,,,,,,,,,,,,,,,,
INTERRUPTER RELAY SHINAGAWA,ELECTRICAL,FS,₱50.00,₱120.00,8,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER BEAT,ENGINE,NSC,₱100.00,₱250.00,3,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER CROSSPEE MIO,ENGINE,NSC,₱100.00,₱250.00,1,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER CROSSPEE RUSI125,ENGINE,NMS,₱140.00,₱250.00,20,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER CROSSPEE RUSI150,ENGINE,NQS,₱130.00,₱250.00,10,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER CROSSPEE TMX155,ENGINE,LS,₱80.00,₱180.00,3,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER CROSSPEE W125/XRM125,ENGINE,NSC,₱100.00,₱200.00,1,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER HERO RACING MIO GOLD,ENGINE,BFS,₱250.00,₱450.00,1,PC,0,NA,,,,,,,,,,,,,,,,
KICK STARTER RAIDER150,ENGINE,NMS,₱140.00,₱280.00,9,PC,0,NA,,,,,,,,,,,,,,,,
